"","uid","question","scenario","rating","recall","realrate","know","num_uid"
"2121","631f556a440983f62a543b8b",11,9,59,49,71,39,68
"2122","631f556a440983f62a543b8b",12,1,96,97,98,92,68
"2123","631f556a440983f62a543b8b",13,27,87,85,85,56,68
"2124","631f556a440983f62a543b8b",14,19,49,46,48,38,68
"2125","631f556a440983f62a543b8b",15,2,90,84,90,81,68
"2126","631f556a440983f62a543b8b",16,26,62,46,51,38,68
"2127","631f556a440983f62a543b8b",17,17,10,8,57,24,68
"2128","631f556a440983f62a543b8b",18,8,9,12,38,15,68
"2129","631f556a440983f62a543b8b",19,24,81,72,77,38,68
"2130","631f556a440983f62a543b8b",20,7,91,84,67,58,68
"2131","631f556a440983f62a543b8b",21,13,98,95,100,82,68
"2132","631f556a440983f62a543b8b",22,20,96,89,85,61,68
"2133","631f556a440983f62a543b8b",23,12,91,62,86,57,68
"2134","631f556a440983f62a543b8b",24,29,72,65,62,41,68
"2135","631f556a440983f62a543b8b",25,4,90,58,86,55,68
"2136","631f556a440983f62a543b8b",26,5,94,65,90,52,68
"2137","631f556a440983f62a543b8b",27,18,51,65,81,38,68
"2138","631f556a440983f62a543b8b",28,6,63,42,67,63,68
"2139","631f556a440983f62a543b8b",29,11,68,40,53,46,68
"2140","631f556a440983f62a543b8b",30,15,97,65,70,42,68
"2176","6365b83b80397324720dc562",0,27,91,88,98,86,69
"2177","6365b83b80397324720dc562",1,5,41,47,60,31,69
"2178","6365b83b80397324720dc562",2,29,44,32,80,30,69
"2179","6365b83b80397324720dc562",3,30,21,79,70,28,69
"2180","6365b83b80397324720dc562",4,4,7,8,8,8,69
"2181","6365b83b80397324720dc562",5,1,34,79,80,78,69
"2182","6365b83b80397324720dc562",6,26,77,81,25,43,69
"2183","6365b83b80397324720dc562",7,25,98,100,80,44,69
"2184","6365b83b80397324720dc562",8,22,62,60,71,23,69
"2185","6365b83b80397324720dc562",9,9,12,17,8,17,69
"2186","6365b83b80397324720dc562",10,20,76,31,32,29,69
"2187","6365b83b80397324720dc562",11,18,84,43,41,29,69
"2188","6365b83b80397324720dc562",12,7,92,81,82,84,69
"2189","6365b83b80397324720dc562",13,28,89,83,31,79,69
"2190","6365b83b80397324720dc562",14,14,93,85,85,85,69
"2191","6365b83b80397324720dc562",15,21,85,46,40,29,69
"2192","6365b83b80397324720dc562",16,23,25,17,57,43,69
"2193","6365b83b80397324720dc562",17,24,95,73,80,69,69
"2194","6365b83b80397324720dc562",18,13,20,87,57,86,69
"2195","6365b83b80397324720dc562",19,11,35,34,60,33,69
"2196","6365b83b80397324720dc562",20,8,61,61,60,59,69
"2197","6365b83b80397324720dc562",21,31,69,66,84,62,69
"2198","6365b83b80397324720dc562",22,10,95,81,81,44,69
"2199","6365b83b80397324720dc562",23,6,90,86,75,55,69
"2200","6365b83b80397324720dc562",24,19,11,21,41,24,69
"2201","6365b83b80397324720dc562",25,2,40,18,77,43,69
"2202","6365b83b80397324720dc562",26,16,12,69,77,49,69
"2203","6365b83b80397324720dc562",27,3,8,59,77,66,69
"2204","6365b83b80397324720dc562",28,17,36,27,48,35,69
"2205","6365b83b80397324720dc562",29,12,30,86,86,74,69
"2206","6365b83b80397324720dc562",30,15,93,77,84,80,69
"2207","63767a851344bd887e00249e",0,2,22,34,80,32,70
"2208","63767a851344bd887e00249e",1,17,36,5,37,27,70
"2209","63767a851344bd887e00249e",2,18,29,6,59,37,70
"2210","63767a851344bd887e00249e",3,15,73,47,84,58,70
"2211","63767a851344bd887e00249e",4,25,63,14,79,43,70
"2212","63767a851344bd887e00249e",5,26,33,1,36,20,70
"2213","63767a851344bd887e00249e",6,31,69,8,72,30,70
"2214","63767a851344bd887e00249e",7,8,62,1,37,0,70
"2215","63767a851344bd887e00249e",8,22,80,1,58,15,70
"2216","63767a851344bd887e00249e",9,28,30,1,55,24,70
"2217","63767a851344bd887e00249e",10,23,76,1,79,17,70
"2218","63767a851344bd887e00249e",11,29,23,1,69,11,70
"2219","63767a851344bd887e00249e",12,14,73,0,57,1,70
"2220","63767a851344bd887e00249e",13,27,61,85,98,82,70
"2221","63767a851344bd887e00249e",14,4,26,0,42,5,70
"2222","63767a851344bd887e00249e",15,11,88,1,81,43,70
"2223","63767a851344bd887e00249e",16,30,37,1,64,22,70
"2224","63767a851344bd887e00249e",17,12,72,0,58,16,70
"2225","63767a851344bd887e00249e",18,24,71,1,69,2,70
"2226","63767a851344bd887e00249e",19,5,27,1,53,0,70
"2227","63767a851344bd887e00249e",20,13,85,0,66,7,70
"2228","63767a851344bd887e00249e",21,9,82,1,84,9,70
"2229","63767a851344bd887e00249e",22,20,20,0,40,5,70
"2230","63767a851344bd887e00249e",23,7,60,0,35,0,70
"2231","63767a851344bd887e00249e",24,1,54,1,90,68,70
"2232","63767a851344bd887e00249e",25,6,65,78,100,72,70
"2233","63767a851344bd887e00249e",26,19,31,1,40,11,70
"2234","63767a851344bd887e00249e",27,16,26,1,33,7,70
"2235","63767a851344bd887e00249e",28,21,73,1,66,15,70
"2236","63767a851344bd887e00249e",29,10,50,0,26,1,70
"2237","63767a851344bd887e00249e",30,3,63,0,31,0,70
"2238","63971ce5ac05acbcf187d303",0,27,61,10,76,36,71
"2239","63971ce5ac05acbcf187d303",1,18,58,6,76,48,71
"2240","63971ce5ac05acbcf187d303",2,1,75,74,92,74,71
"2241","63971ce5ac05acbcf187d303",3,6,100,86,100,67,71
"2242","63971ce5ac05acbcf187d303",4,30,73,42,75,46,71
"2243","63971ce5ac05acbcf187d303",5,19,100,52,84,46,71
"2244","63971ce5ac05acbcf187d303",6,28,74,44,89,53,71
"2245","63971ce5ac05acbcf187d303",7,7,57,47,80,48,71
"2246","63971ce5ac05acbcf187d303",8,3,74,46,95,52,71
"2247","63971ce5ac05acbcf187d303",9,23,48,56,92,55,71
"2248","63971ce5ac05acbcf187d303",10,22,85,50,84,47,71
"2249","63971ce5ac05acbcf187d303",11,24,99,52,57,41,71
"2250","63971ce5ac05acbcf187d303",12,2,91,49,76,46,71
"2251","63971ce5ac05acbcf187d303",13,5,47,51,85,51,71
"2252","63971ce5ac05acbcf187d303",14,13,87,52,82,47,71
"2253","63971ce5ac05acbcf187d303",15,11,49,56,74,55,71
"2254","63971ce5ac05acbcf187d303",16,12,74,51,82,48,71
"2255","63971ce5ac05acbcf187d303",17,25,49,51,81,48,71
"2256","63971ce5ac05acbcf187d303",18,31,99,52,83,45,71
"2257","63971ce5ac05acbcf187d303",19,21,83,53,86,50,71
"2258","63971ce5ac05acbcf187d303",20,16,95,50,93,44,71
"2259","63971ce5ac05acbcf187d303",21,8,51,50,90,48,71
"2260","63971ce5ac05acbcf187d303",22,14,54,48,87,52,71
"2261","63971ce5ac05acbcf187d303",23,10,59,53,78,44,71
"2262","63971ce5ac05acbcf187d303",24,9,49,53,59,43,71
"2263","63971ce5ac05acbcf187d303",25,26,63,48,58,48,71
"2264","63971ce5ac05acbcf187d303",26,20,62,48,60,43,71
"2265","63971ce5ac05acbcf187d303",27,17,59,58,48,54,71
"2266","63971ce5ac05acbcf187d303",28,4,54,53,59,49,71
"2267","63971ce5ac05acbcf187d303",29,15,63,52,58,42,71
"2268","63971ce5ac05acbcf187d303",30,29,56,54,50,49,71
"2269","63d8a1cde53559645dfba881",0,19,0,53,80,73,72
"2270","63d8a1cde53559645dfba881",1,25,83,100,100,64,72
"2271","63d8a1cde53559645dfba881",2,23,92,96,97,63,72
"2272","63d8a1cde53559645dfba881",3,8,63,56,69,51,72
"2273","63d8a1cde53559645dfba881",4,30,74,68,83,57,72
"2274","63d8a1cde53559645dfba881",5,9,61,52,77,65,72
"2275","63d8a1cde53559645dfba881",6,14,85,67,86,67,72
"2276","63d8a1cde53559645dfba881",7,12,89,82,94,71,72
"2277","63d8a1cde53559645dfba881",8,17,97,93,97,89,72
"2278","63d8a1cde53559645dfba881",9,7,86,71,98,73,72
"2279","63d8a1cde53559645dfba881",10,5,75,75,70,74,72
"2280","63d8a1cde53559645dfba881",11,28,63,59,96,72,72
"2281","63d8a1cde53559645dfba881",12,3,72,70,97,78,72
"2282","63d8a1cde53559645dfba881",13,6,82,81,75,73,72
"2283","63d8a1cde53559645dfba881",14,1,91,86,97,81,72
"2284","63d8a1cde53559645dfba881",15,22,82,77,85,80,72
"2285","63d8a1cde53559645dfba881",16,27,97,97,98,96,72
"2286","63d8a1cde53559645dfba881",17,4,70,78,78,74,72
"2287","63d8a1cde53559645dfba881",18,21,68,58,98,73,72
"2288","63d8a1cde53559645dfba881",19,24,97,83,97,99,72
"2289","63d8a1cde53559645dfba881",20,10,77,64,71,69,72
"2290","63d8a1cde53559645dfba881",21,18,94,94,99,94,72
"2291","63d8a1cde53559645dfba881",22,13,98,99,98,98,72
"2292","63d8a1cde53559645dfba881",23,20,94,86,77,84,72
"2293","63d8a1cde53559645dfba881",24,15,70,73,100,79,72
"2294","63d8a1cde53559645dfba881",25,11,100,98,100,82,72
"2295","63d8a1cde53559645dfba881",26,2,98,97,100,69,72
"2296","63d8a1cde53559645dfba881",27,26,89,86,79,70,72
"2297","63d8a1cde53559645dfba881",28,29,94,95,97,95,72
"2298","63d8a1cde53559645dfba881",29,16,85,78,83,78,72
"2299","63d8a1cde53559645dfba881",30,31,97,97,96,83,72
"2300","63e69728da28e991114aad46",0,15,19,12,62,20,73
"2301","63e69728da28e991114aad46",1,25,76,45,57,27,73
"2302","63e69728da28e991114aad46",2,13,92,50,74,15,73
"2303","63e69728da28e991114aad46",3,11,33,8,54,10,73
"2304","63e69728da28e991114aad46",4,21,46,32,29,9,73
"2305","63e69728da28e991114aad46",5,14,64,18,59,7,73
"2306","63e69728da28e991114aad46",6,6,34,60,77,35,73
"2307","63e69728da28e991114aad46",7,7,87,21,76,5,73
"2308","63e69728da28e991114aad46",8,17,87,28,61,8,73
"2309","63e69728da28e991114aad46",9,4,23,11,17,4,73
"2310","63e69728da28e991114aad46",10,22,69,16,11,15,73
"2311","63e69728da28e991114aad46",11,30,50,56,63,22,73
"2312","63e69728da28e991114aad46",12,26,81,16,18,7,73
"2313","63e69728da28e991114aad46",13,28,64,14,52,12,73
"2314","63e69728da28e991114aad46",14,23,92,12,43,16,73
"2315","63e69728da28e991114aad46",15,1,11,44,49,26,73
"2316","63e69728da28e991114aad46",16,3,67,11,24,11,73
"2317","63e69728da28e991114aad46",17,9,70,17,32,10,73
"2318","63e69728da28e991114aad46",18,5,83,14,49,7,73
"2319","63e69728da28e991114aad46",19,27,63,32,88,10,73
"2320","63e69728da28e991114aad46",20,19,14,26,80,9,73
"2321","63e69728da28e991114aad46",21,2,75,27,65,12,73
"2322","63e69728da28e991114aad46",22,18,19,12,74,6,73
"2323","63e69728da28e991114aad46",23,20,75,20,70,11,73
"2324","63e69728da28e991114aad46",24,31,93,91,90,13,73
"2325","63e69728da28e991114aad46",25,16,16,10,58,10,73
"2326","63e69728da28e991114aad46",26,12,8,9,51,5,73
"2327","63e69728da28e991114aad46",27,8,69,16,47,8,73
"2328","63e69728da28e991114aad46",28,24,45,11,89,7,73
"2329","63e69728da28e991114aad46",29,10,9,16,27,10,73
"2330","63e69728da28e991114aad46",30,29,84,61,51,17,73
"2331","63f688aaa4a19c78ebdfc479",0,18,96,8,11,5,74
"2332","63f688aaa4a19c78ebdfc479",1,15,96,86,82,43,74
"2333","63f688aaa4a19c78ebdfc479",2,13,93,95,89,38,74
"2334","63f688aaa4a19c78ebdfc479",3,28,96,85,92,22,74
"2335","63f688aaa4a19c78ebdfc479",4,16,2,57,74,10,74
"2336","63f688aaa4a19c78ebdfc479",5,20,97,37,92,66,74
"2337","63f688aaa4a19c78ebdfc479",6,7,91,57,75,70,74
"2338","63f688aaa4a19c78ebdfc479",7,9,3,92,50,53,74
"2339","63f688aaa4a19c78ebdfc479",8,30,92,85,62,59,74
"2340","63f688aaa4a19c78ebdfc479",9,5,0,85,56,70,74
"2341","63f688aaa4a19c78ebdfc479",10,2,91,79,65,56,74
"2342","63f688aaa4a19c78ebdfc479",11,19,87,55,69,64,74
"2343","63f688aaa4a19c78ebdfc479",12,21,94,64,76,69,74
"2344","63f688aaa4a19c78ebdfc479",13,29,97,92,73,66,74
"2345","63f688aaa4a19c78ebdfc479",14,8,96,80,69,80,74
"2346","63f688aaa4a19c78ebdfc479",15,24,0,81,60,38,74
"2347","63f688aaa4a19c78ebdfc479",16,17,93,71,72,70,74
"2348","63f688aaa4a19c78ebdfc479",17,10,93,77,69,71,74
"2349","63f688aaa4a19c78ebdfc479",18,6,98,72,71,70,74
"2350","63f688aaa4a19c78ebdfc479",19,11,0,91,80,51,74
"2351","63f688aaa4a19c78ebdfc479",20,26,0,43,80,1,74
"2352","63f688aaa4a19c78ebdfc479",21,25,76,49,84,72,74
"2353","63f688aaa4a19c78ebdfc479",22,4,60,74,65,48,74
"2354","63f688aaa4a19c78ebdfc479",23,1,16,15,56,41,74
"2355","63f688aaa4a19c78ebdfc479",24,23,1,24,91,41,74
"2356","63f688aaa4a19c78ebdfc479",25,27,78,79,67,54,74
"2357","63f688aaa4a19c78ebdfc479",26,12,14,24,24,18,74
"2358","63f688aaa4a19c78ebdfc479",27,14,70,72,52,36,74
"2359","63f688aaa4a19c78ebdfc479",28,31,82,85,85,79,74
"2360","63f688aaa4a19c78ebdfc479",29,22,84,61,95,54,74
"2361","63f688aaa4a19c78ebdfc479",30,3,5,37,90,74,74
"2362","63fe1b6e946bd85eb4a68860",0,25,2,26,91,14,75
"2363","63fe1b6e946bd85eb4a68860",1,19,99,67,93,93,75
"2364","63fe1b6e946bd85eb4a68860",2,27,0,96,99,99,75
"2365","63fe1b6e946bd85eb4a68860",3,20,17,50,97,78,75
"2366","63fe1b6e946bd85eb4a68860",4,6,48,4,97,99,75
"2367","63fe1b6e946bd85eb4a68860",5,21,29,99,100,100,75
"2368","63fe1b6e946bd85eb4a68860",6,22,49,6,99,2,75
"2369","63fe1b6e946bd85eb4a68860",7,15,97,7,96,3,75
"2370","63fe1b6e946bd85eb4a68860",8,4,75,2,48,6,75
"2371","63fe1b6e946bd85eb4a68860",9,7,99,99,99,60,75
"2372","63fe1b6e946bd85eb4a68860",10,14,55,2,93,9,75
"2373","63fe1b6e946bd85eb4a68860",11,28,73,96,94,95,75
"2374","63fe1b6e946bd85eb4a68860",12,16,30,5,99,2,75
"2375","63fe1b6e946bd85eb4a68860",13,11,98,4,98,3,75
"2376","63fe1b6e946bd85eb4a68860",14,2,99,99,98,96,75
"2377","63fe1b6e946bd85eb4a68860",15,10,7,6,98,4,75
"2378","63fe1b6e946bd85eb4a68860",16,8,98,5,95,4,75
"2379","63fe1b6e946bd85eb4a68860",17,18,77,0,97,2,75
"2380","63fe1b6e946bd85eb4a68860",18,5,99,99,98,99,75
"2381","63fe1b6e946bd85eb4a68860",19,31,98,99,98,38,75
"2382","63fe1b6e946bd85eb4a68860",20,1,70,2,99,6,75
"2383","63fe1b6e946bd85eb4a68860",21,9,4,4,100,3,75
"2384","63fe1b6e946bd85eb4a68860",22,30,11,4,97,3,75
"2385","63fe1b6e946bd85eb4a68860",23,17,96,51,96,97,75
"2386","63fe1b6e946bd85eb4a68860",24,13,98,5,100,4,75
"2387","63fe1b6e946bd85eb4a68860",25,29,8,67,95,65,75
"2388","63fe1b6e946bd85eb4a68860",26,24,79,1,98,2,75
"2389","63fe1b6e946bd85eb4a68860",27,12,54,98,98,4,75
"2390","63fe1b6e946bd85eb4a68860",28,26,5,3,65,6,75
"2391","63fe1b6e946bd85eb4a68860",29,23,5,95,97,93,75
"2392","63fe1b6e946bd85eb4a68860",30,3,94,4,94,0,75
"2393","647a79f26a3a291e6d70130d",0,19,0,64,88,42,76
"2394","647a79f26a3a291e6d70130d",1,23,95,84,82,69,76
"2395","647a79f26a3a291e6d70130d",2,16,78,40,68,43,76
"2396","647a79f26a3a291e6d70130d",3,28,92,37,97,29,76
"2397","647a79f26a3a291e6d70130d",4,29,0,50,90,30,76
"2398","647a79f26a3a291e6d70130d",5,9,0,28,85,47,76
"2399","647a79f26a3a291e6d70130d",6,14,94,83,95,70,76
"2400","647a79f26a3a291e6d70130d",7,22,89,57,87,47,76
"2401","647a79f26a3a291e6d70130d",8,8,91,70,98,67,76
"2402","647a79f26a3a291e6d70130d",9,27,96,57,91,63,76
"2403","647a79f26a3a291e6d70130d",10,6,95,75,89,67,76
"2404","647a79f26a3a291e6d70130d",11,26,0,32,40,52,76
"2405","647a79f26a3a291e6d70130d",12,17,93,63,39,61,76
"2406","647a79f26a3a291e6d70130d",13,5,100,20,91,72,76
"2407","647a79f26a3a291e6d70130d",14,24,93,69,76,51,76
"2408","647a79f26a3a291e6d70130d",15,13,100,75,52,72,76
"2409","647a79f26a3a291e6d70130d",16,12,3,53,56,59,76
"2410","647a79f26a3a291e6d70130d",17,11,92,60,63,57,76
"2411","647a79f26a3a291e6d70130d",18,10,97,68,83,72,76
"2412","647a79f26a3a291e6d70130d",19,21,93,51,59,82,76
"2413","647a79f26a3a291e6d70130d",20,4,94,69,89,80,76
"2414","647a79f26a3a291e6d70130d",21,20,97,66,85,72,76
"2415","647a79f26a3a291e6d70130d",22,7,98,74,83,71,76
"2416","647a79f26a3a291e6d70130d",23,25,87,94,88,73,76
"2417","647a79f26a3a291e6d70130d",24,31,1,42,78,61,76
"2418","647a79f26a3a291e6d70130d",25,1,85,52,69,69,76
"2419","647a79f26a3a291e6d70130d",26,2,5,44,68,9,76
"2420","647a79f26a3a291e6d70130d",27,18,3,12,73,6,76
"2421","647a79f26a3a291e6d70130d",28,3,84,19,35,15,76
"2422","647a79f26a3a291e6d70130d",29,30,84,68,48,52,76
"2423","647a79f26a3a291e6d70130d",30,15,95,71,65,64,76
"2424","64badb09518eb5b219132eea",0,1,88,65,100,71,77
"2425","64badb09518eb5b219132eea",1,13,94,23,70,32,77
"2426","64badb09518eb5b219132eea",2,20,48,7,72,30,77
"2427","64badb09518eb5b219132eea",3,16,21,8,48,20,77
"2428","64badb09518eb5b219132eea",4,28,50,33,89,52,77
"2429","64badb09518eb5b219132eea",5,22,34,61,71,52,77
"2430","64badb09518eb5b219132eea",6,19,58,32,77,52,77
"2431","64badb09518eb5b219132eea",7,5,76,31,86,50,77
"2432","64badb09518eb5b219132eea",8,8,70,68,86,62,77
"2433","64badb09518eb5b219132eea",9,7,93,31,80,57,77
"2434","64badb09518eb5b219132eea",10,24,48,53,74,51,77
"2435","64badb09518eb5b219132eea",11,30,33,92,92,76,77
"2436","64badb09518eb5b219132eea",12,6,55,79,100,80,77
"2437","64badb09518eb5b219132eea",13,26,62,38,73,45,77
"2438","64badb09518eb5b219132eea",14,9,51,61,82,60,77
"2439","64badb09518eb5b219132eea",15,14,69,58,84,66,77
"2440","64badb09518eb5b219132eea",16,31,91,93,100,86,77
"2441","64badb09518eb5b219132eea",17,11,32,58,89,58,77
"2442","64badb09518eb5b219132eea",18,25,75,78,96,67,77
"2443","64badb09518eb5b219132eea",19,29,95,91,100,85,77
"2444","64badb09518eb5b219132eea",20,2,100,82,98,80,77
"2445","64badb09518eb5b219132eea",21,3,64,43,92,49,77
"2446","64badb09518eb5b219132eea",22,27,99,90,100,88,77
"2447","64badb09518eb5b219132eea",23,18,80,79,90,76,77
"2448","64badb09518eb5b219132eea",24,10,92,87,100,71,77
"2449","64badb09518eb5b219132eea",25,21,80,62,91,63,77
"2450","64badb09518eb5b219132eea",26,15,82,91,99,90,77
"2451","64badb09518eb5b219132eea",27,23,64,88,87,61,77
"2452","64badb09518eb5b219132eea",28,12,38,50,88,70,77
"2453","64badb09518eb5b219132eea",29,17,77,72,75,75,77
"2454","64badb09518eb5b219132eea",30,4,41,50,60,59,77
"2455","64d50beffeab8e801e7df616",0,22,58,77,95,34,78
"2456","64d50beffeab8e801e7df616",1,14,16,55,88,21,78
"2457","64d50beffeab8e801e7df616",2,30,26,24,69,0,78
"2458","64d50beffeab8e801e7df616",3,17,96,78,96,14,78
"2459","64d50beffeab8e801e7df616",4,16,0,6,53,1,78
"2460","64d50beffeab8e801e7df616",5,10,68,6,86,5,78
"2461","64d50beffeab8e801e7df616",6,3,22,2,76,6,78
"2462","64d50beffeab8e801e7df616",7,23,97,4,95,1,78
"2463","64d50beffeab8e801e7df616",8,18,3,1,87,4,78
"2464","64d50beffeab8e801e7df616",9,11,2,3,74,3,78
"2465","64d50beffeab8e801e7df616",10,20,73,10,75,6,78
"2466","64d50beffeab8e801e7df616",11,15,3,4,96,6,78
"2467","64d50beffeab8e801e7df616",12,1,97,5,100,1,78
"2468","64d50beffeab8e801e7df616",13,6,71,5,96,3,78
"2469","64d50beffeab8e801e7df616",14,21,87,4,95,5,78
"2470","64d50beffeab8e801e7df616",15,29,94,6,91,3,78
"2471","64d50beffeab8e801e7df616",16,12,1,4,76,2,78
"2472","64d50beffeab8e801e7df616",17,9,2,0,88,1,78
"2473","64d50beffeab8e801e7df616",18,13,88,1,90,4,78
"2474","64d50beffeab8e801e7df616",19,19,68,3,92,0,78
"2475","64d50beffeab8e801e7df616",20,4,1,4,74,3,78
"2476","64d50beffeab8e801e7df616",21,8,7,2,90,8,78
"2477","64d50beffeab8e801e7df616",22,2,83,4,95,4,78
"2478","64d50beffeab8e801e7df616",23,26,81,2,96,5,78
"2479","64d50beffeab8e801e7df616",24,28,93,7,95,6,78
"2480","64d50beffeab8e801e7df616",25,31,3,4,95,1,78
"2481","64d50beffeab8e801e7df616",26,5,2,3,78,2,78
"2482","64d50beffeab8e801e7df616",27,24,92,7,79,5,78
"2483","64d50beffeab8e801e7df616",28,27,39,1,97,5,78
"2484","64d50beffeab8e801e7df616",29,7,95,1,82,3,78
"2485","64d50beffeab8e801e7df616",30,25,4,3,96,6,78
"2486","64d52f57693a7ee7330c9518",0,13,78,78,98,98,79
"2487","64d52f57693a7ee7330c9518",1,14,5,49,99,83,79
"2488","64d52f57693a7ee7330c9518",2,22,99,17,99,98,79
"2489","64d52f57693a7ee7330c9518",3,8,65,2,66,3,79
"2490","64d52f57693a7ee7330c9518",4,1,99,1,98,99,79
"2491","64d52f57693a7ee7330c9518",5,16,1,2,98,98,79
"2492","64d52f57693a7ee7330c9518",6,23,98,2,97,99,79
"2493","64d52f57693a7ee7330c9518",7,25,1,99,98,99,79
"2494","64d52f57693a7ee7330c9518",8,15,10,96,80,5,79
"2495","64d52f57693a7ee7330c9518",9,9,99,84,97,52,79
"2496","64d52f57693a7ee7330c9518",10,31,97,37,100,86,79
"2497","64d52f57693a7ee7330c9518",11,2,98,44,97,99,79
"2498","64d52f57693a7ee7330c9518",12,20,72,23,99,99,79
"2499","64d52f57693a7ee7330c9518",13,21,98,98,98,97,79
"2500","64d52f57693a7ee7330c9518",14,11,98,1,20,34,79
"2501","64d52f57693a7ee7330c9518",15,28,2,70,47,25,79
"2502","64d52f57693a7ee7330c9518",16,6,99,82,99,97,79
"2503","64d52f57693a7ee7330c9518",17,7,1,57,18,3,79
"2504","64d52f57693a7ee7330c9518",18,4,98,42,78,76,79
"2505","64d52f57693a7ee7330c9518",19,5,1,2,98,77,79
"2506","64d52f57693a7ee7330c9518",20,12,98,96,99,97,79
"2507","64d52f57693a7ee7330c9518",21,26,98,75,98,98,79
"2508","64d52f57693a7ee7330c9518",22,29,100,53,98,98,79
"2509","64d52f57693a7ee7330c9518",23,18,3,1,99,98,79
"2510","64d52f57693a7ee7330c9518",24,19,2,18,98,98,79
"2511","64d52f57693a7ee7330c9518",25,27,98,2,99,99,79
"2512","64d52f57693a7ee7330c9518",26,10,97,47,26,2,79
"2513","64d52f57693a7ee7330c9518",27,3,99,100,98,98,79
"2514","64d52f57693a7ee7330c9518",28,17,0,1,98,99,79
"2515","64d52f57693a7ee7330c9518",29,30,98,75,98,98,79
"2516","64d52f57693a7ee7330c9518",30,24,2,58,83,18,79
"2517","64dd0d6827d312a7fe7e84bd",0,17,75,6,98,60,80
"2518","64dd0d6827d312a7fe7e84bd",1,4,2,2,47,16,80
"2519","64dd0d6827d312a7fe7e84bd",2,18,99,1,98,27,80
"2520","64dd0d6827d312a7fe7e84bd",3,31,98,98,99,55,80
"2521","64dd0d6827d312a7fe7e84bd",4,25,21,0,98,66,80
"2522","64dd0d6827d312a7fe7e84bd",5,12,13,6,98,40,80
"2523","64dd0d6827d312a7fe7e84bd",6,1,1,1,98,97,80
"2524","64dd0d6827d312a7fe7e84bd",7,16,3,2,98,53,80
"2525","64dd0d6827d312a7fe7e84bd",8,2,93,2,99,70,80
"2526","64dd0d6827d312a7fe7e84bd",9,7,98,0,98,72,80
"2527","64dd0d6827d312a7fe7e84bd",10,3,18,0,98,76,80
"2528","64dd0d6827d312a7fe7e84bd",11,10,2,0,57,94,80
"2529","64dd0d6827d312a7fe7e84bd",12,27,13,80,98,87,80
"2530","64dd0d6827d312a7fe7e84bd",13,15,1,0,30,91,80
"2531","64dd0d6827d312a7fe7e84bd",14,30,2,1,12,82,80
"2532","64dd0d6827d312a7fe7e84bd",15,26,1,1,49,64,80
"2533","64dd0d6827d312a7fe7e84bd",16,19,1,1,86,62,80
"2534","64dd0d6827d312a7fe7e84bd",17,20,38,0,84,11,80
"2535","64dd0d6827d312a7fe7e84bd",18,8,78,1,73,19,80
"2536","64dd0d6827d312a7fe7e84bd",19,22,97,17,99,61,80
"2537","64dd0d6827d312a7fe7e84bd",20,5,99,1,88,74,80
"2538","64dd0d6827d312a7fe7e84bd",21,28,3,60,95,69,80
"2539","64dd0d6827d312a7fe7e84bd",22,23,99,98,98,97,80
"2540","64dd0d6827d312a7fe7e84bd",23,11,98,1,88,59,80
"2541","64dd0d6827d312a7fe7e84bd",24,9,97,1,98,85,80
"2542","64dd0d6827d312a7fe7e84bd",25,21,98,0,88,85,80
"2543","64dd0d6827d312a7fe7e84bd",26,29,16,36,98,55,80
"2544","64dd0d6827d312a7fe7e84bd",27,13,3,14,80,29,80
"2545","64dd0d6827d312a7fe7e84bd",28,24,99,1,98,79,80
"2546","64dd0d6827d312a7fe7e84bd",29,6,49,1,91,43,80
"2547","64dd0d6827d312a7fe7e84bd",30,14,21,2,99,77,80
"2548","65038b836dccb51df37ad205",0,15,4,2,78,1,81
"2549","65038b836dccb51df37ad205",1,14,45,3,82,1,81
"2550","65038b836dccb51df37ad205",2,11,12,34,47,3,81
"2551","65038b836dccb51df37ad205",3,2,58,81,91,9,81
"2552","65038b836dccb51df37ad205",4,21,3,35,32,26,81
"2553","65038b836dccb51df37ad205",5,31,39,33,46,24,81
"2554","65038b836dccb51df37ad205",6,26,72,21,66,12,81
"2555","65038b836dccb51df37ad205",7,28,42,21,44,32,81
"2556","65038b836dccb51df37ad205",8,23,87,78,88,48,81
"2557","65038b836dccb51df37ad205",9,29,3,52,28,50,81
"2558","65038b836dccb51df37ad205",10,12,38,29,53,18,81
"2559","65038b836dccb51df37ad205",11,9,42,22,69,23,81
"2560","65038b836dccb51df37ad205",12,10,47,22,55,13,81
"2561","65038b836dccb51df37ad205",13,1,55,75,66,67,81
"2562","65038b836dccb51df37ad205",14,19,69,86,78,24,81
"2563","65038b836dccb51df37ad205",15,13,95,97,95,33,81
"2564","65038b836dccb51df37ad205",16,17,48,57,97,36,81
"2565","65038b836dccb51df37ad205",17,25,31,37,55,22,81
"2566","65038b836dccb51df37ad205",18,30,66,55,89,37,81
"2567","65038b836dccb51df37ad205",19,4,25,8,52,11,81
"2568","65038b836dccb51df37ad205",20,16,5,25,60,21,81
"2569","65038b836dccb51df37ad205",21,7,96,60,82,44,81
"2570","65038b836dccb51df37ad205",22,20,30,15,61,28,81
"2571","65038b836dccb51df37ad205",23,5,51,49,84,46,81
"2572","65038b836dccb51df37ad205",24,22,53,74,91,62,81
"2573","65038b836dccb51df37ad205",25,24,4,32,74,52,81
"2574","65038b836dccb51df37ad205",26,6,2,82,81,40,81
