subject,scenario,trial_number,physical,document,witness,character
64d50beffeab8e801e7df616,8,21,clear_ex,ambiguous,clear_in,clear_in
64d50beffeab8e801e7df616,2,22,clear_in,ambiguous,none,none
64d50beffeab8e801e7df616,26,23,clear_in,none,ambiguous,clear_in
64d50beffeab8e801e7df616,28,24,clear_in,clear_in,ambiguous,clear_ex
64d50beffeab8e801e7df616,31,25,clear_ex,clear_in,clear_ex,clear_in
64d50beffeab8e801e7df616,5,26,ambiguous,clear_in,ambiguous,none
64d50beffeab8e801e7df616,24,27,clear_in,ambiguous,clear_in,clear_in
64d50beffeab8e801e7df616,27,28,ambiguous,none,clear_in,clear_in
64d50beffeab8e801e7df616,7,29,none,clear_in,clear_in,none
64d50beffeab8e801e7df616,25,30,none,ambiguous,clear_in,clear_in
5d4228c91d9e57001a2c3e61,25,0,none,clear_in,ambiguous,clear_ex
5d4228c91d9e57001a2c3e61,21,1,ambiguous,none,clear_in,clear_in
5d4228c91d9e57001a2c3e61,27,2,ambiguous,clear_ex,clear_in,clear_in
5d4228c91d9e57001a2c3e61,26,3,ambiguous,none,clear_in,none
5d4228c91d9e57001a2c3e61,19,4,clear_in,clear_in,clear_ex,clear_in
5d4228c91d9e57001a2c3e61,31,5,clear_in,ambiguous,clear_in,none
5d4228c91d9e57001a2c3e61,11,6,ambiguous,clear_ex,clear_in,none
5d4228c91d9e57001a2c3e61,1,7,clear_ex,clear_in,clear_in,none
5d4228c91d9e57001a2c3e61,15,8,clear_ex,ambiguous,clear_in,clear_ex
5d4228c91d9e57001a2c3e61,20,9,none,none,clear_in,clear_in
5d4228c91d9e57001a2c3e61,9,10,ambiguous,clear_in,ambiguous,none
5d4228c91d9e57001a2c3e61,29,11,none,clear_in,none,none
5d4228c91d9e57001a2c3e61,28,12,clear_in,none,clear_in,none
5d4228c91d9e57001a2c3e61,8,13,clear_in,none,none,none
5d4228c91d9e57001a2c3e61,24,14,ambiguous,clear_ex,clear_in,clear_ex
5d4228c91d9e57001a2c3e61,17,15,clear_ex,clear_in,ambiguous,none
5d4228c91d9e57001a2c3e61,23,16,none,none,clear_in,clear_ex
5d4228c91d9e57001a2c3e61,3,17,clear_in,ambiguous,ambiguous,clear_ex
5d4228c91d9e57001a2c3e61,4,18,ambiguous,clear_in,clear_ex,clear_in
5d4228c91d9e57001a2c3e61,10,19,ambiguous,ambiguous,clear_in,clear_in
5d4228c91d9e57001a2c3e61,13,20,clear_in,clear_in,clear_ex,none
5d4228c91d9e57001a2c3e61,5,21,clear_ex,ambiguous,clear_in,clear_in
5d4228c91d9e57001a2c3e61,6,22,clear_in,ambiguous,clear_ex,clear_ex
5d4228c91d9e57001a2c3e61,14,23,none,clear_ex,clear_in,none
5d4228c91d9e57001a2c3e61,16,24,clear_in,ambiguous,none,clear_in
5d4228c91d9e57001a2c3e61,12,25,none,clear_in,clear_in,clear_ex
5d4228c91d9e57001a2c3e61,30,26,clear_in,none,ambiguous,none
5d4228c91d9e57001a2c3e61,18,27,clear_in,clear_ex,clear_ex,clear_in
5d4228c91d9e57001a2c3e61,22,28,clear_in,none,clear_in,clear_in
5d4228c91d9e57001a2c3e61,7,29,none,clear_in,clear_in,clear_in
5d4228c91d9e57001a2c3e61,2,30,clear_in,clear_ex,clear_in,clear_in
5eb22ff102af573881a05cbf,2,0,clear_in,clear_in,none,none
5eb22ff102af573881a05cbf,26,1,clear_in,clear_ex,clear_in,clear_ex
5eb22ff102af573881a05cbf,5,2,none,clear_in,clear_in,none
5eb22ff102af573881a05cbf,28,3,none,clear_in,ambiguous,clear_in
5eb22ff102af573881a05cbf,14,4,clear_in,ambiguous,none,clear_in
5eb22ff102af573881a05cbf,3,5,clear_ex,none,clear_in,clear_in
5eb22ff102af573881a05cbf,9,6,clear_ex,clear_in,clear_in,none
5eb22ff102af573881a05cbf,4,7,ambiguous,clear_in,clear_in,clear_in
5eb22ff102af573881a05cbf,6,8,clear_in,clear_ex,clear_in,clear_in
5eb22ff102af573881a05cbf,18,9,clear_ex,clear_in,ambiguous,clear_in
5eb22ff102af573881a05cbf,24,10,clear_in,ambiguous,clear_in,clear_ex
5eb22ff102af573881a05cbf,31,11,clear_in,ambiguous,ambiguous,clear_in
5eb22ff102af573881a05cbf,29,12,ambiguous,ambiguous,clear_in,clear_in
5eb22ff102af573881a05cbf,8,13,none,none,clear_in,clear_ex
5eb22ff102af573881a05cbf,30,14,clear_in,clear_in,ambiguous,none
5eb22ff102af573881a05cbf,15,15,ambiguous,none,clear_in,clear_ex
5eb22ff102af573881a05cbf,22,16,clear_in,none,clear_ex,clear_in
5eb22ff102af573881a05cbf,23,17,clear_in,ambiguous,clear_ex,none
5eb22ff102af573881a05cbf,17,18,ambiguous,none,clear_in,clear_in
5eb22ff102af573881a05cbf,21,19,clear_in,none,ambiguous,none
5eb22ff102af573881a05cbf,1,20,clear_in,clear_ex,none,none
5eb22ff102af573881a05cbf,27,21,none,clear_ex,clear_in,none
5eb22ff102af573881a05cbf,7,22,ambiguous,clear_ex,clear_in,none
5eb22ff102af573881a05cbf,10,23,clear_in,clear_ex,ambiguous,clear_ex
5eb22ff102af573881a05cbf,20,24,ambiguous,ambiguous,clear_in,none
5eb22ff102af573881a05cbf,12,25,clear_in,clear_in,none,clear_in
5eb22ff102af573881a05cbf,19,26,none,clear_in,clear_ex,none
5eb22ff102af573881a05cbf,11,27,clear_in,clear_in,clear_ex,clear_ex
5eb22ff102af573881a05cbf,16,28,none,clear_ex,clear_in,clear_in
5eb22ff102af573881a05cbf,25,29,clear_ex,clear_in,clear_ex,clear_in
5eb22ff102af573881a05cbf,13,30,clear_ex,ambiguous,clear_in,none
5ddc4d6f11d494bb197b50c3,1,0,none,none,clear_in,none
5ddc4d6f11d494bb197b50c3,8,1,clear_in,clear_ex,clear_in,clear_in
5ddc4d6f11d494bb197b50c3,14,2,none,clear_in,clear_in,none
5ddc4d6f11d494bb197b50c3,23,3,clear_in,none,clear_ex,clear_in
5ddc4d6f11d494bb197b50c3,27,4,ambiguous,none,clear_in,none
5ddc4d6f11d494bb197b50c3,13,5,clear_in,clear_in,none,clear_ex
5ddc4d6f11d494bb197b50c3,26,6,ambiguous,ambiguous,clear_in,none
5ddc4d6f11d494bb197b50c3,22,7,ambiguous,clear_ex,clear_in,none
5ddc4d6f11d494bb197b50c3,6,8,clear_ex,clear_in,ambiguous,clear_ex
5ddc4d6f11d494bb197b50c3,20,9,none,clear_in,none,clear_in
5ddc4d6f11d494bb197b50c3,30,10,clear_in,ambiguous,clear_ex,clear_ex
5ddc4d6f11d494bb197b50c3,2,11,clear_in,clear_ex,none,none
5ddc4d6f11d494bb197b50c3,4,12,clear_in,clear_in,clear_ex,clear_ex
5ddc4d6f11d494bb197b50c3,24,13,clear_ex,clear_in,ambiguous,clear_in
5ddc4d6f11d494bb197b50c3,28,14,clear_in,clear_in,ambiguous,clear_in
5ddc4d6f11d494bb197b50c3,29,15,clear_in,clear_in,none,clear_in
5ddc4d6f11d494bb197b50c3,19,16,clear_ex,clear_in,clear_ex,clear_in
5ddc4d6f11d494bb197b50c3,5,17,clear_ex,ambiguous,clear_in,none
5ddc4d6f11d494bb197b50c3,15,18,ambiguous,clear_in,clear_in,clear_ex
5ddc4d6f11d494bb197b50c3,9,19,clear_in,ambiguous,ambiguous,none
5ddc4d6f11d494bb197b50c3,11,20,clear_ex,none,clear_in,clear_in
5ddc4d6f11d494bb197b50c3,12,21,clear_ex,clear_ex,clear_in,clear_in
5ddc4d6f11d494bb197b50c3,18,22,clear_ex,clear_in,ambiguous,none
5ddc4d6f11d494bb197b50c3,25,23,clear_ex,clear_in,none,none
5ddc4d6f11d494bb197b50c3,17,24,ambiguous,clear_in,ambiguous,clear_in
5ddc4d6f11d494bb197b50c3,10,25,clear_in,clear_in,clear_in,clear_in
5ddc4d6f11d494bb197b50c3,3,26,clear_in,clear_ex,clear_in,clear_ex
5ddc4d6f11d494bb197b50c3,16,27,clear_in,ambiguous,none,none
5ddc4d6f11d494bb197b50c3,31,28,clear_in,clear_ex,ambiguous,none
5ddc4d6f11d494bb197b50c3,21,29,clear_in,clear_in,ambiguous,clear_ex
5ddc4d6f11d494bb197b50c3,7,30,none,ambiguous,clear_in,clear_in
64d52f57693a7ee7330c9518,13,0,ambiguous,clear_in,ambiguous,clear_ex
64d52f57693a7ee7330c9518,14,1,ambiguous,clear_in,clear_in,clear_in
64d52f57693a7ee7330c9518,22,2,clear_in,none,none,clear_ex
64d52f57693a7ee7330c9518,8,3,none,clear_in,none,clear_ex
64d52f57693a7ee7330c9518,1,4,clear_ex,ambiguous,clear_in,clear_in
64d52f57693a7ee7330c9518,16,5,clear_in,ambiguous,clear_in,clear_ex
64d52f57693a7ee7330c9518,23,6,none,clear_in,clear_ex,none
64d52f57693a7ee7330c9518,25,7,clear_ex,clear_in,none,clear_in
64d52f57693a7ee7330c9518,15,8,clear_ex,clear_in,none,none
64d52f57693a7ee7330c9518,9,9,clear_in,clear_in,clear_in,clear_ex
64d52f57693a7ee7330c9518,31,10,clear_in,ambiguous,none,clear_in
64d52f57693a7ee7330c9518,2,11,clear_ex,clear_in,clear_ex,clear_in
64d52f57693a7ee7330c9518,20,12,clear_in,clear_ex,clear_ex,clear_in
64d52f57693a7ee7330c9518,21,13,none,clear_ex,clear_in,none
64d52f57693a7ee7330c9518,11,14,clear_in,clear_in,clear_in,clear_in
64d52f57693a7ee7330c9518,28,15,ambiguous,none,clear_in,clear_ex
64d52f57693a7ee7330c9518,6,16,none,clear_in,clear_in,none
64d52f57693a7ee7330c9518,7,17,clear_ex,clear_in,clear_in,clear_in
64d52f57693a7ee7330c9518,4,18,clear_in,clear_in,none,clear_ex
64d52f57693a7ee7330c9518,5,19,clear_in,ambiguous,clear_in,none
64d52f57693a7ee7330c9518,12,20,none,none,clear_in,clear_ex
64d52f57693a7ee7330c9518,26,21,none,clear_in,clear_in,clear_in
64d52f57693a7ee7330c9518,29,22,clear_in,ambiguous,clear_ex,clear_in
64d52f57693a7ee7330c9518,18,23,clear_ex,none,clear_in,none
64d52f57693a7ee7330c9518,19,24,clear_in,clear_in,ambiguous,clear_ex
64d52f57693a7ee7330c9518,27,25,none,ambiguous,clear_in,clear_in
64d52f57693a7ee7330c9518,10,26,ambiguous,clear_in,clear_in,clear_ex
64d52f57693a7ee7330c9518,3,27,none,none,clear_in,clear_in
64d52f57693a7ee7330c9518,17,28,ambiguous,ambiguous,clear_in,none
64d52f57693a7ee7330c9518,30,29,ambiguous,clear_ex,clear_in,clear_in
64d52f57693a7ee7330c9518,24,30,clear_in,clear_in,ambiguous,clear_in
656f7fba85a23ce8c05f5e01,16,0,clear_in,clear_in,clear_ex,none
656f7fba85a23ce8c05f5e01,8,1,clear_ex,none,clear_in,none
656f7fba85a23ce8c05f5e01,18,2,ambiguous,ambiguous,clear_in,clear_ex
656f7fba85a23ce8c05f5e01,15,3,ambiguous,clear_in,ambiguous,clear_ex
656f7fba85a23ce8c05f5e01,27,4,clear_in,ambiguous,ambiguous,none
656f7fba85a23ce8c05f5e01,29,5,none,clear_in,clear_ex,clear_in
656f7fba85a23ce8c05f5e01,19,6,clear_in,none,none,clear_ex
656f7fba85a23ce8c05f5e01,24,7,ambiguous,clear_in,none,clear_ex
656f7fba85a23ce8c05f5e01,5,8,clear_ex,clear_ex,clear_in,clear_in
656f7fba85a23ce8c05f5e01,14,9,ambiguous,clear_ex,clear_in,none
656f7fba85a23ce8c05f5e01,11,10,clear_ex,ambiguous,clear_in,clear_ex
656f7fba85a23ce8c05f5e01,12,11,ambiguous,ambiguous,clear_in,none
656f7fba85a23ce8c05f5e01,25,12,none,clear_in,ambiguous,none
656f7fba85a23ce8c05f5e01,9,13,none,clear_in,clear_ex,none
656f7fba85a23ce8c05f5e01,2,14,ambiguous,clear_in,clear_in,clear_in
656f7fba85a23ce8c05f5e01,13,15,clear_in,none,ambiguous,clear_in
656f7fba85a23ce8c05f5e01,10,16,none,clear_in,none,none
656f7fba85a23ce8c05f5e01,30,17,clear_ex,clear_in,ambiguous,clear_ex
656f7fba85a23ce8c05f5e01,7,18,none,none,clear_in,none
656f7fba85a23ce8c05f5e01,3,19,clear_in,clear_ex,ambiguous,none
656f7fba85a23ce8c05f5e01,28,20,ambiguous,clear_ex,clear_in,clear_in
656f7fba85a23ce8c05f5e01,17,21,clear_in,clear_in,clear_ex,clear_in
656f7fba85a23ce8c05f5e01,26,22,clear_ex,ambiguous,clear_in,none
656f7fba85a23ce8c05f5e01,31,23,ambiguous,clear_in,none,none
656f7fba85a23ce8c05f5e01,23,24,clear_in,clear_ex,clear_in,none
656f7fba85a23ce8c05f5e01,20,25,ambiguous,clear_in,clear_in,clear_ex
656f7fba85a23ce8c05f5e01,4,26,ambiguous,clear_in,clear_ex,clear_in
656f7fba85a23ce8c05f5e01,1,27,clear_ex,clear_in,clear_in,clear_in
656f7fba85a23ce8c05f5e01,6,28,none,none,clear_in,clear_ex
656f7fba85a23ce8c05f5e01,22,29,clear_in,clear_in,clear_ex,clear_ex
656f7fba85a23ce8c05f5e01,21,30,clear_in,clear_ex,clear_in,clear_ex
60e3abf8c7ce5b28f917f5d3,2,0,clear_in,clear_ex,ambiguous,clear_in
60e3abf8c7ce5b28f917f5d3,19,1,ambiguous,none,clear_in,clear_in
60e3abf8c7ce5b28f917f5d3,14,2,clear_in,ambiguous,clear_ex,none
60e3abf8c7ce5b28f917f5d3,10,3,ambiguous,clear_in,none,none
60e3abf8c7ce5b28f917f5d3,8,4,clear_ex,clear_in,none,clear_in
60e3abf8c7ce5b28f917f5d3,16,5,clear_ex,none,clear_in,clear_in
60e3abf8c7ce5b28f917f5d3,23,6,none,clear_in,clear_in,clear_in
60e3abf8c7ce5b28f917f5d3,12,7,none,none,clear_in,clear_in
60e3abf8c7ce5b28f917f5d3,22,8,none,none,clear_in,none
60e3abf8c7ce5b28f917f5d3,13,9,clear_in,ambiguous,none,clear_in
60e3abf8c7ce5b28f917f5d3,9,10,none,clear_in,ambiguous,clear_ex
60e3abf8c7ce5b28f917f5d3,1,11,clear_in,ambiguous,ambiguous,clear_in
60e3abf8c7ce5b28f917f5d3,29,12,clear_in,none,clear_in,none
60e3abf8c7ce5b28f917f5d3,18,13,ambiguous,clear_in,clear_in,clear_in
60e3abf8c7ce5b28f917f5d3,20,14,clear_ex,ambiguous,clear_in,clear_ex
60e3abf8c7ce5b28f917f5d3,7,15,ambiguous,clear_in,ambiguous,clear_in
60e3abf8c7ce5b28f917f5d3,3,16,ambiguous,clear_in,ambiguous,none
60e3abf8c7ce5b28f917f5d3,27,17,clear_in,clear_in,clear_in,clear_ex
60e3abf8c7ce5b28f917f5d3,17,18,clear_in,none,ambiguous,clear_ex
60e3abf8c7ce5b28f917f5d3,28,19,clear_in,ambiguous,ambiguous,none
60e3abf8c7ce5b28f917f5d3,30,20,clear_in,none,none,clear_in
60e3abf8c7ce5b28f917f5d3,15,21,none,ambiguous,clear_in,clear_ex
60e3abf8c7ce5b28f917f5d3,5,22,clear_in,none,clear_in,clear_ex
60e3abf8c7ce5b28f917f5d3,11,23,none,ambiguous,clear_in,clear_in
60e3abf8c7ce5b28f917f5d3,26,24,none,clear_ex,clear_in,none
60e3abf8c7ce5b28f917f5d3,25,25,clear_in,clear_ex,clear_in,none
60e3abf8c7ce5b28f917f5d3,31,26,clear_in,clear_in,ambiguous,none
60e3abf8c7ce5b28f917f5d3,21,27,clear_ex,clear_ex,clear_in,clear_in
60e3abf8c7ce5b28f917f5d3,4,28,clear_in,clear_in,clear_ex,clear_in
60e3abf8c7ce5b28f917f5d3,6,29,ambiguous,ambiguous,clear_in,none
60e3abf8c7ce5b28f917f5d3,24,30,clear_ex,clear_in,clear_ex,clear_in
61088f97759a1199340202e9,25,0,clear_ex,clear_in,ambiguous,none
61088f97759a1199340202e9,17,1,ambiguous,none,clear_in,clear_in
61088f97759a1199340202e9,24,2,ambiguous,none,clear_in,clear_ex
61088f97759a1199340202e9,23,3,none,clear_in,clear_ex,clear_in
61088f97759a1199340202e9,16,4,none,ambiguous,clear_in,clear_ex
61088f97759a1199340202e9,5,5,clear_in,clear_ex,clear_ex,clear_in
61088f97759a1199340202e9,27,6,ambiguous,clear_in,clear_in,none
61088f97759a1199340202e9,8,7,ambiguous,clear_in,none,clear_ex
61088f97759a1199340202e9,22,8,none,none,clear_in,none
61088f97759a1199340202e9,26,9,clear_in,ambiguous,clear_in,clear_in
61088f97759a1199340202e9,29,10,clear_ex,ambiguous,clear_in,none
61088f97759a1199340202e9,9,11,clear_in,clear_ex,clear_in,clear_ex
61088f97759a1199340202e9,4,12,clear_in,none,ambiguous,none
61088f97759a1199340202e9,13,13,clear_in,none,ambiguous,clear_ex
61088f97759a1199340202e9,20,14,none,clear_in,none,clear_in
61088f97759a1199340202e9,6,15,clear_ex,clear_in,ambiguous,clear_in
61088f97759a1199340202e9,7,16,clear_in,clear_in,none,clear_in
61088f97759a1199340202e9,28,17,clear_in,clear_in,clear_in,clear_ex
61088f97759a1199340202e9,21,18,clear_ex,clear_in,ambiguous,clear_ex
61088f97759a1199340202e9,19,19,clear_ex,clear_in,clear_in,clear_in
61088f97759a1199340202e9,12,20,clear_in,none,clear_in,clear_ex
61088f97759a1199340202e9,31,21,ambiguous,clear_ex,clear_in,clear_in
61088f97759a1199340202e9,14,22,clear_in,clear_in,clear_ex,clear_in
61088f97759a1199340202e9,10,23,clear_ex,none,clear_in,clear_in
61088f97759a1199340202e9,18,24,clear_in,ambiguous,clear_ex,clear_ex
61088f97759a1199340202e9,11,25,ambiguous,clear_ex,clear_in,clear_ex
61088f97759a1199340202e9,2,26,clear_ex,clear_in,clear_in,none
61088f97759a1199340202e9,15,27,clear_in,clear_in,ambiguous,none
61088f97759a1199340202e9,30,28,clear_in,ambiguous,ambiguous,clear_ex
61088f97759a1199340202e9,3,29,ambiguous,clear_in,none,clear_in
61088f97759a1199340202e9,1,30,clear_ex,none,clear_in,none
616b17b1354b58fbf4908d4c,26,0,none,clear_in,ambiguous,clear_ex
616b17b1354b58fbf4908d4c,23,1,ambiguous,none,clear_in,clear_ex
616b17b1354b58fbf4908d4c,9,2,ambiguous,none,clear_in,none
616b17b1354b58fbf4908d4c,25,3,clear_in,none,none,clear_ex
616b17b1354b58fbf4908d4c,10,4,clear_in,clear_ex,ambiguous,clear_in
616b17b1354b58fbf4908d4c,31,5,clear_in,clear_in,ambiguous,clear_in
616b17b1354b58fbf4908d4c,5,6,clear_in,none,ambiguous,clear_in
616b17b1354b58fbf4908d4c,3,7,clear_in,ambiguous,ambiguous,none
616b17b1354b58fbf4908d4c,19,8,clear_ex,ambiguous,clear_in,clear_ex
616b17b1354b58fbf4908d4c,11,9,clear_in,ambiguous,clear_in,clear_ex
616b17b1354b58fbf4908d4c,22,10,none,ambiguous,clear_in,clear_in
616b17b1354b58fbf4908d4c,27,11,clear_ex,ambiguous,clear_in,none
616b17b1354b58fbf4908d4c,20,12,clear_in,ambiguous,clear_ex,none
616b17b1354b58fbf4908d4c,15,13,clear_in,ambiguous,ambiguous,clear_in
616b17b1354b58fbf4908d4c,29,14,clear_in,none,none,clear_in
616b17b1354b58fbf4908d4c,30,15,clear_in,clear_ex,clear_in,clear_in
616b17b1354b58fbf4908d4c,14,16,clear_in,clear_ex,none,none
616b17b1354b58fbf4908d4c,1,17,clear_ex,none,clear_in,clear_in
616b17b1354b58fbf4908d4c,6,18,ambiguous,clear_in,ambiguous,clear_in
616b17b1354b58fbf4908d4c,8,19,clear_in,clear_in,ambiguous,clear_ex
616b17b1354b58fbf4908d4c,24,20,none,clear_in,clear_in,clear_ex
616b17b1354b58fbf4908d4c,2,21,clear_in,ambiguous,clear_ex,clear_ex
616b17b1354b58fbf4908d4c,13,22,ambiguous,clear_in,clear_ex,clear_in
616b17b1354b58fbf4908d4c,17,23,ambiguous,clear_in,clear_ex,clear_ex
616b17b1354b58fbf4908d4c,28,24,none,none,clear_in,clear_in
616b17b1354b58fbf4908d4c,21,25,clear_in,none,clear_in,clear_in
616b17b1354b58fbf4908d4c,12,26,clear_ex,clear_in,none,none
616b17b1354b58fbf4908d4c,16,27,clear_in,clear_ex,clear_ex,clear_in
616b17b1354b58fbf4908d4c,18,28,none,ambiguous,clear_in,clear_ex
616b17b1354b58fbf4908d4c,7,29,clear_in,ambiguous,none,clear_ex
616b17b1354b58fbf4908d4c,4,30,ambiguous,clear_in,clear_in,clear_ex
653d2490ef7ee4cdec3f0188,16,0,clear_in,clear_in,none,clear_in
653d2490ef7ee4cdec3f0188,20,1,clear_in,clear_in,none,clear_ex
653d2490ef7ee4cdec3f0188,26,2,clear_ex,clear_in,clear_in,none
653d2490ef7ee4cdec3f0188,27,3,clear_in,clear_ex,ambiguous,clear_ex
653d2490ef7ee4cdec3f0188,3,4,none,clear_in,none,none
653d2490ef7ee4cdec3f0188,11,5,none,clear_in,clear_ex,none
653d2490ef7ee4cdec3f0188,8,6,none,clear_ex,clear_in,clear_in
653d2490ef7ee4cdec3f0188,18,7,clear_in,ambiguous,clear_ex,none
653d2490ef7ee4cdec3f0188,12,8,clear_ex,clear_in,clear_in,clear_ex
653d2490ef7ee4cdec3f0188,4,9,clear_in,clear_ex,none,none
653d2490ef7ee4cdec3f0188,17,10,ambiguous,clear_in,ambiguous,none
653d2490ef7ee4cdec3f0188,29,11,ambiguous,clear_in,clear_ex,none
653d2490ef7ee4cdec3f0188,28,12,none,clear_in,ambiguous,clear_ex
653d2490ef7ee4cdec3f0188,31,13,clear_in,clear_in,clear_in,clear_in
653d2490ef7ee4cdec3f0188,25,14,clear_in,clear_in,clear_ex,clear_in
653d2490ef7ee4cdec3f0188,30,15,clear_in,clear_in,clear_in,none
653d2490ef7ee4cdec3f0188,19,16,clear_in,none,clear_ex,clear_in
653d2490ef7ee4cdec3f0188,5,17,clear_in,ambiguous,clear_in,none
653d2490ef7ee4cdec3f0188,7,18,clear_ex,clear_in,ambiguous,clear_ex
653d2490ef7ee4cdec3f0188,15,19,clear_in,ambiguous,ambiguous,clear_ex
653d2490ef7ee4cdec3f0188,2,20,ambiguous,clear_in,clear_in,clear_ex
653d2490ef7ee4cdec3f0188,1,21,none,clear_in,none,clear_in
653d2490ef7ee4cdec3f0188,23,22,clear_in,none,clear_in,clear_in
653d2490ef7ee4cdec3f0188,10,23,clear_in,clear_ex,ambiguous,none
653d2490ef7ee4cdec3f0188,6,24,none,clear_in,ambiguous,none
653d2490ef7ee4cdec3f0188,13,25,clear_in,none,none,clear_in
653d2490ef7ee4cdec3f0188,21,26,clear_in,clear_ex,clear_in,clear_in
653d2490ef7ee4cdec3f0188,14,27,clear_in,ambiguous,ambiguous,none
653d2490ef7ee4cdec3f0188,9,28,clear_in,ambiguous,ambiguous,clear_in
653d2490ef7ee4cdec3f0188,24,29,clear_in,none,clear_in,none
653d2490ef7ee4cdec3f0188,22,30,ambiguous,clear_in,none,clear_ex
63fe1b6e946bd85eb4a68860,25,0,clear_ex,ambiguous,clear_in,none
63fe1b6e946bd85eb4a68860,19,1,none,none,clear_in,clear_in
63fe1b6e946bd85eb4a68860,27,2,clear_in,ambiguous,clear_ex,clear_ex
63fe1b6e946bd85eb4a68860,20,3,none,clear_ex,clear_in,clear_in
63fe1b6e946bd85eb4a68860,6,4,none,none,clear_in,clear_ex
63fe1b6e946bd85eb4a68860,21,5,ambiguous,clear_in,none,clear_in
63fe1b6e946bd85eb4a68860,22,6,clear_ex,clear_in,clear_ex,clear_in
63fe1b6e946bd85eb4a68860,15,7,clear_in,clear_in,clear_in,clear_ex
63fe1b6e946bd85eb4a68860,4,8,clear_in,ambiguous,ambiguous,none
63fe1b6e946bd85eb4a68860,7,9,clear_in,ambiguous,clear_in,none
63fe1b6e946bd85eb4a68860,14,10,ambiguous,clear_in,ambiguous,clear_ex
63fe1b6e946bd85eb4a68860,28,11,ambiguous,clear_in,none,none
63fe1b6e946bd85eb4a68860,16,12,clear_in,ambiguous,none,clear_ex
63fe1b6e946bd85eb4a68860,11,13,clear_in,clear_ex,clear_in,clear_in
63fe1b6e946bd85eb4a68860,2,14,none,clear_in,clear_in,clear_in
63fe1b6e946bd85eb4a68860,10,15,clear_in,clear_in,none,none
63fe1b6e946bd85eb4a68860,8,16,clear_in,none,ambiguous,clear_in
63fe1b6e946bd85eb4a68860,18,17,clear_in,none,clear_in,none
63fe1b6e946bd85eb4a68860,5,18,clear_in,none,clear_in,clear_in
63fe1b6e946bd85eb4a68860,31,19,clear_in,none,none,none
63fe1b6e946bd85eb4a68860,1,20,ambiguous,clear_ex,clear_in,clear_in
63fe1b6e946bd85eb4a68860,9,21,clear_ex,clear_in,ambiguous,clear_in
63fe1b6e946bd85eb4a68860,30,22,clear_ex,clear_ex,clear_in,clear_in
63fe1b6e946bd85eb4a68860,17,23,clear_ex,clear_in,none,clear_in
63fe1b6e946bd85eb4a68860,13,24,clear_in,clear_ex,ambiguous,clear_ex
63fe1b6e946bd85eb4a68860,29,25,none,clear_ex,clear_in,none
63fe1b6e946bd85eb4a68860,24,26,ambiguous,none,clear_in,clear_in
63fe1b6e946bd85eb4a68860,12,27,clear_in,ambiguous,clear_ex,clear_in
63fe1b6e946bd85eb4a68860,26,28,clear_in,clear_ex,clear_ex,clear_in
63fe1b6e946bd85eb4a68860,23,29,ambiguous,clear_in,clear_ex,clear_ex
63fe1b6e946bd85eb4a68860,3,30,clear_in,clear_ex,none,clear_in
62b33e2a447824fbd0770025,12,0,clear_ex,clear_in,ambiguous,clear_ex
62b33e2a447824fbd0770025,22,1,none,ambiguous,clear_in,clear_in
62b33e2a447824fbd0770025,1,2,ambiguous,clear_in,none,clear_ex
62b33e2a447824fbd0770025,3,3,none,clear_in,none,clear_in
62b33e2a447824fbd0770025,2,4,ambiguous,clear_ex,clear_in,none
62b33e2a447824fbd0770025,28,5,ambiguous,none,clear_in,none
62b33e2a447824fbd0770025,4,6,clear_in,none,clear_in,clear_ex
62b33e2a447824fbd0770025,16,7,ambiguous,clear_ex,clear_in,clear_in
62b33e2a447824fbd0770025,21,8,none,clear_in,clear_ex,clear_in
62b33e2a447824fbd0770025,23,9,none,clear_in,clear_in,clear_ex
62b33e2a447824fbd0770025,31,10,none,none,clear_in,none
62b33e2a447824fbd0770025,15,11,ambiguous,clear_in,clear_in,clear_ex
62b33e2a447824fbd0770025,11,12,none,clear_in,ambiguous,none
62b33e2a447824fbd0770025,14,13,clear_in,clear_in,clear_in,clear_in
62b33e2a447824fbd0770025,8,14,clear_in,clear_ex,clear_in,clear_in
62b33e2a447824fbd0770025,29,15,clear_in,none,clear_in,none
62b33e2a447824fbd0770025,27,16,clear_ex,clear_in,ambiguous,none
62b33e2a447824fbd0770025,30,17,ambiguous,clear_in,ambiguous,none
62b33e2a447824fbd0770025,13,18,ambiguous,ambiguous,clear_in,clear_ex
62b33e2a447824fbd0770025,17,19,none,ambiguous,clear_in,none
62b33e2a447824fbd0770025,5,20,clear_ex,clear_in,clear_ex,clear_in
62b33e2a447824fbd0770025,6,21,clear_in,clear_ex,clear_in,clear_ex
62b33e2a447824fbd0770025,20,22,clear_ex,clear_in,clear_in,clear_ex
62b33e2a447824fbd0770025,25,23,clear_in,ambiguous,none,clear_ex
62b33e2a447824fbd0770025,19,24,clear_in,clear_ex,clear_ex,clear_in
62b33e2a447824fbd0770025,10,25,none,clear_in,ambiguous,clear_in
62b33e2a447824fbd0770025,26,26,clear_in,clear_in,clear_in,clear_ex
62b33e2a447824fbd0770025,24,27,clear_in,none,none,clear_ex
62b33e2a447824fbd0770025,9,28,clear_ex,none,clear_in,clear_in
62b33e2a447824fbd0770025,18,29,clear_in,clear_ex,ambiguous,clear_ex
62b33e2a447824fbd0770025,7,30,none,ambiguous,clear_in,clear_ex
